timestamp,t,total_demand,ground_truth_caltech_arrivals,ground_truth_jpl_arrivals,caltech_predicted_arrivals,jpl_predicted_arrivals,caltech_synthetic_arrivals,jpl_synthetic_arrivals,caltech_dt_predicted_queue,jpl_dt_predicted_queue,caltech_dt_predicted_wait,jpl_dt_predicted_wait,caltech_dt_predicted_util,jpl_dt_predicted_util,routed_to_caltech,routed_to_jpl,sim_caltech_queue,sim_jpl_queue,sim_caltech_wait,sim_jpl_wait,sim_caltech_util,sim_jpl_util,connection_lost
2018-09-15 22:00:00,251,2,2.0,0.0,3.627288818359375,0.8223289847373962,3.627288818359375,0.8223289847373962,10.868888888889009,0.0,197.83888888889,0.0,1.0,0.5333333333333333,1,1,8.745000000000134,0.0,197.83888888889,0.0,1.0,0.4180000000000008,False
2018-09-15 23:00:00,252,3,3.0,0.0,2.734788417816162,0.23998764157295227,2.734788417816162,0.23998764157295227,6.913888888889081,0.0,190.42500000000246,0.0,1.0,0.4228999999999986,2,1,5.857500000000194,0.0,190.42500000000246,0.0,1.0,0.3754999999999988,False
2018-09-16 00:00:00,253,2,1.0,1.0,2.497871160507202,0.2826935946941376,2.497871160507202,0.2826935946941376,4.988333333333473,0.0,181.14166666667097,0.0,1.0,0.23185185185185117,1,1,4.500277777777925,0.0,181.14166666667097,0.0,1.0,0.20390740740740715,False
2018-09-16 01:00:00,254,1,1.0,0.0,3.1812338829040527,0.2394155114889145,3.1812338829040527,0.2394155114889145,5.361111111111131,0.0,163.61666666666738,0.0,1.0,0.22594444444444284,1,0,3.947222222222232,0.0,163.61666666666738,0.0,1.0,0.15927777777777616,False
2018-09-16 02:00:00,255,2,2.0,0.0,2.227877616882324,0.14389832317829132,2.227877616882324,0.14389832317829132,1.8572222222222687,0.0,59.329166666667334,0.0,0.9987222222222246,0.13333333333333333,1,1,1.7144444444444769,0.0,57.187500000000455,0.0,0.9987222222222246,0.10605555555555636,False
2018-09-16 03:00:00,256,3,3.0,0.0,1.9552373886108398,0.1951657384634018,1.9552373886108398,0.1951657384634018,0.0,0.0,0.0,0.0,0.9139444444444457,0.2,2,1,0.0,0.0,0.0,0.0,0.9263518518518524,0.15698148148148094,False
2018-09-16 04:00:00,257,4,4.0,0.0,2.607208728790283,0.6142916083335876,2.607208728790283,0.6142916083335876,0.0,0.0,0.0,0.0,0.8943888888888978,0.3333333333333333,3,1,0.0,0.0,0.0,0.0,0.8692037037037132,0.20175925925925994,False
2018-09-16 05:00:00,258,0,0.0,0.0,1.6105015277862549,0.20723246037960052,1.6105015277862549,0.20723246037960052,0.0,0.0,0.0,0.0,0.842499999999998,0.23031481481481428,0,0,0.0,0.0,0.0,0.0,0.7758333333333313,0.1636481481481476,False
2018-09-16 06:00:00,259,0,0.0,0.0,0.4245079457759857,0.07683029025793076,0.4245079457759857,0.07683029025793076,0.0,0.0,0.0,0.0,0.6384259259259246,0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0.6384259259259246,0.06666666666666667,False
2018-09-16 07:00:00,260,1,1.0,0.0,0.6311033368110657,0.03241967782378197,0.6311033368110657,0.03241967782378197,0.0,0.0,0.0,0.0,0.5139074074074071,0.06666666666666667,1,0,0.0,0.0,0.0,0.0,0.47594444444444484,0.06666666666666667,False
