timestamp,t,total_demand,ground_truth_caltech_arrivals,ground_truth_jpl_arrivals,caltech_predicted_arrivals,jpl_predicted_arrivals,caltech_dt_predicted_queue,jpl_dt_predicted_queue,caltech_dt_predicted_wait,jpl_dt_predicted_wait,caltech_dt_predicted_util,jpl_dt_predicted_util,routed_to_caltech,routed_to_jpl,sim_caltech_queue,sim_jpl_queue,sim_caltech_wait,sim_jpl_wait,sim_caltech_util,sim_jpl_util
2018-09-06 12:00:00,25,2,0.0,2.0,0.6731463596224785,0.6731463596224785,7.0,0.0,570.1928571428572,0.0,1.0,0.26666666666666666,0,2,6.0,0.0,570.1928571428572,0.0,1.0,0.23274074074074078
2018-09-06 13:00:00,26,16,7.0,9.0,3.568698227405548,3.568698227405548,3.0,0.0,330.6,0.0,1.0,0.6,7,9,6.0,0.0,329.7428571428572,0.0,1.0,0.6369999999999999
2018-09-06 14:00:00,27,14,5.0,9.0,8.627715587615967,8.627715587615967,8.0,8.0,40.82499999999993,44.01666666666665,1.0,1.0,5,9,5.0,7.0,40.82499999999993,37.90000000000009,1.0,0.9959629629629628
2018-09-06 15:00:00,28,28,20.0,8.0,9.970107316970825,9.970107316970825,11.0,16.0,46.155555555555644,70.10833333333323,1.0,1.0,16,12,18.0,17.0,46.155555555555644,70.10833333333323,1.0,1.0
2018-09-06 16:00:00,29,16,12.0,4.0,6.5480650663375854,6.5480650663375854,22.0,23.0,103.25833333333333,114.36666666666679,1.0,1.0,10,6,26.0,21.0,103.25833333333333,114.36666666666679,1.0,1.0
2018-09-06 17:00:00,30,2,2.0,0.0,3.1466692686080933,3.1466692686080933,29.0,24.0,0.0,0.0,1.0,1.0,1,1,27.0,22.0,0.0,0.0,1.0,1.0
2018-09-06 18:00:00,31,5,3.0,2.0,1.5370250940322876,1.5370250940322876,28.0,24.0,239.59999999999968,0.0,1.0,1.0,3,2,29.0,24.0,239.59999999999968,0.0,1.0,1.0
2018-09-06 19:00:00,32,4,2.0,2.0,2.72889506816864,2.72889506816864,29.0,24.0,255.07777777777787,269.8388888888889,1.0,1.0,2,2,28.0,23.0,255.07777777777787,269.8388888888889,1.0,1.0
2018-09-06 20:00:00,33,1,1.0,0.0,2.167570173740387,2.167570173740387,30.0,24.0,0.0,310.0833333333335,1.0,1.0,1,0,29.0,22.0,0.0,310.0833333333335,1.0,1.0
2018-09-06 21:00:00,34,3,3.0,0.0,1.7774651646614075,1.7774651646614075,28.0,23.0,369.70555555555575,379.9333333333334,1.0,1.0,2,1,28.0,22.0,369.70555555555575,379.9333333333334,1.0,1.0
2018-09-06 22:00:00,35,9,4.0,5.0,1.8775523900985718,1.8775523900985718,29.0,23.0,407.7833333333333,401.35000000000014,1.0,1.0,4,5,31.0,26.0,407.7833333333333,401.35000000000014,1.0,1.0
2018-09-06 23:00:00,36,5,3.0,2.0,2.233161985874176,2.233161985874176,31.0,25.0,495.76666666666665,478.2388888888889,1.0,1.0,3,2,32.0,25.0,495.76666666666665,478.2388888888889,1.0,1.0
2018-09-07 00:00:00,37,9,9.0,0.0,2.2955434322357178,2.2955434322357178,32.0,24.0,515.4333333333334,522.9166666666669,1.0,1.0,7,2,37.0,24.0,515.4333333333334,522.9166666666669,1.0,1.0
2018-09-07 01:00:00,38,8,7.0,1.0,3.7268683314323425,3.7268683314323425,37.0,24.0,606.9583333333333,570.9666666666667,1.0,1.0,5,3,38.0,23.0,606.9583333333333,570.9666666666667,1.0,1.0
2018-09-07 02:00:00,39,5,5.0,0.0,2.858496129512787,2.858496129512787,41.0,23.0,0.0,609.3888888888888,1.0,1.0,4,1,42.0,21.0,0.0,609.3888888888888,1.0,1.0
2018-09-07 03:00:00,40,6,6.0,0.0,1.9294473826885223,1.9294473826885223,44.0,22.0,0.0,654.8833333333334,1.0,1.0,5,1,47.0,21.0,0.0,654.8833333333334,1.0,1.0
2018-09-07 04:00:00,41,3,3.0,0.0,1.4824451208114624,1.4824451208114624,45.0,20.0,756.0166666666668,672.5749999999998,1.0,1.0,2,1,46.0,20.0,756.0166666666668,672.5749999999998,1.0,1.0
2018-09-07 05:00:00,42,1,1.0,0.0,1.3351054787635803,1.3351054787635803,45.0,19.0,812.4166666666666,660.5833333333333,1.0,1.0,1,0,45.0,18.0,812.4166666666666,660.5833333333333,1.0,1.0
